id;title;genre;uri;method;tc;yc;gc;updated
97438;Gleaming the Cube (1989);Action|Drama|Mystery;http://dbpedia.org/resource/Gleaming_the_Cube;perfect;1.0;1.0;0.333333333333;2015-10-26T07:57:17
97441;Glory (1989);Drama|History|War;http://dbpedia.org/resource/Glory_(1989_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97443;The Gods Must Be Crazy II (1989);Comedy;http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II;pattern;1.0;0.999497234791;1.0;2015-06-02T00:47:11
97444;Gojira vs. Biorante (1989);Action|Drama|Horror;;;0.0;0.0;0.0;2015-06-02T00:47:11
97457;Great Balls of Fire! (1989);Biography|Drama|Music;http://dbpedia.org/resource/Great_Balls_of_Fire!_(film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97458;Gross Anatomy (1989);Drama;http://dbpedia.org/resource/Gross_Anatomy_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97474;Halloween 5 (1989);Horror|Thriller;http://dbpedia.org/resource/Halloween_5:_The_Revenge_of_Michael_Myers;perfect;1.0;1.0;0.5;2016-11-08T14:28:35
97481;Harlem Nights (1989);Comedy|Crime|Drama;http://dbpedia.org/resource/Harlem_Nights;perfect;1.0;1.0;0.75;2015-06-02T00:47:11
97493;Heathers (1988);Comedy|Crime|Drama;http://dbpedia.org/resource/Heathers;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97498;Hellgate (1989);Comedy|Horror;;;0.0;0.0;0.0;2015-06-02T00:47:11
97499;Henry V (1989);Action|Biography|Drama;http://dbpedia.org/resource/Henry_V_(1989_film);perfect;1.0;1.0;0.333333333333;2016-10-06T22:54:21
97523;Honey, I Shrunk the Kids (1989);Adventure|Comedy|Family;http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids;pattern;1.0;1.0;0.5;2015-12-01T21:21:53
97527;The Horror Show (1989);Horror;http://dbpedia.org/resource/The_Horror_Show;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97531;How to Get Ahead in Advertising (1989);Comedy|Fantasy;http://dbpedia.org/resource/How_to_Get_Ahead_in_Advertising;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97534;Howling V: The Rebirth (1989);Horror;http://dbpedia.org/resource/Howling_V:_The_Rebirth;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97539;Wong Ka Si Sei IV: Sik Gik Sing Yan (1989);Action|Crime;;;0.0;0.0;0.0;2015-06-02T01:10:59
97550;I Bought a Vampire Motorcycle (1990);Comedy|Horror;http://dbpedia.org/resource/I_Bought_a_Vampire_Motorcycle;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97557;I, Madman (1989);Horror|Thriller;http://dbpedia.org/resource/I,_Madman;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97570;In Country (1989);Drama|Romance|War;http://dbpedia.org/resource/In_Country_(film);perfect;1.0;1.0;0.666666666667;2016-11-08T14:28:38
97576;Indiana Jones and the Last Crusade (1989);Action|Adventure;http://dbpedia.org/resource/Indiana_Jones_and_the_Last_Crusade;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97579;An Innocent Man (1989);Action|Crime|Drama;http://dbpedia.org/resource/An_Innocent_Man_(film);perfect;1.0;1.0;0.333333333333;2015-11-09T17:16:29
97593;The Iron Triangle (1989);Drama|War;http://dbpedia.org/resource/The_Iron_Triangle_(film);perfect;1.0;1.0;0.5;2015-10-05T07:57:27
97607;Jacknife (1989);Drama;http://dbpedia.org/resource/Jacknife;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97613;The January Man (1989);Action|Crime|Mystery;http://dbpedia.org/resource/The_January_Man;perfect;1.0;1.0;0.0;2015-06-02T01:11:02
97636;Jönssonligan på Mallorca (1989);Comedy|Crime;http://dbpedia.org/resource/J%C3%B6nssonligan_p%C3%A5_Mallorca;perfect;1.0;1.0;0.0;2015-06-02T00:47:11
97637;K-9 (1989);Action|Comedy|Crime;http://dbpedia.org/resource/K-9_(film);perfect;1.0;1.0;0.666666666667;2015-11-18T20:36:36
97639;Kajsa Kavat (1989);Short|Family;;;0.0;0.0;0.0;2015-11-09T17:16:40
97647;The Karate Kid, Part III (1989);Action|Drama|Family;http://dbpedia.org/resource/The_Karate_Kid,_Part_III;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97659;Kickboxer (1989);Action|Sport;http://dbpedia.org/resource/Kickboxer_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97670;Kinjite: Forbidden Subjects (1989);Action|Crime|Drama;http://dbpedia.org/resource/Kinjite:_Forbidden_Subjects;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
97674;Knick Knack (1989);Animation|Short|Family;http://dbpedia.org/resource/Knick_Knack;perfect;1.0;1.0;0.333333333333;2016-10-05T14:33:52
97694;Kuroi ame (1989);Drama;;;0.0;0.0;0.0;2015-06-02T00:47:11
97714;Last Exit to Brooklyn (1989);Drama;http://dbpedia.org/resource/Last_Exit_to_Brooklyn_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97722;Lean on Me (1989);Drama;http://dbpedia.org/resource/Lean_on_Me_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97728;Leningrad Cowboys Go America (1989);Comedy|Music;http://dbpedia.org/resource/Leningrad_Cowboys_Go_America;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97731;Let It Ride (1989);Comedy|Action;http://dbpedia.org/resource/Let_It_Ride_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97733;Lethal Weapon 2 (1989);Action|Comedy|Crime;http://dbpedia.org/resource/Lethal_Weapon_2;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97737;Leviathan (1989);Adventure|Horror|Mystery;http://dbpedia.org/resource/Leviathan_(1989_film);perfect;1.0;1.0;0.6;2015-06-02T00:47:11
97742;Licence to Kill (1989);Action|Adventure|Thriller;http://dbpedia.org/resource/Licence_to_Kill;perfect;1.0;1.0;0.75;2015-06-02T00:47:11
97757;The Little Mermaid (1989);Animation|Family|Fantasy;http://dbpedia.org/resource/The_Little_Mermaid_(1989_film);perfect;1.0;1.0;0.4;2015-06-02T00:47:11
97758;Little Monsters (1989);Comedy|Adventure|Family;http://dbpedia.org/resource/Little_Monsters;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97770;Lock Up (1989);Action|Crime|Drama;http://dbpedia.org/resource/Lock_Up_(film);perfect;1.0;1.0;0.0;2015-06-02T00:47:11
97773;Lola (1989);;;;0.0;0.0;0.0;2016-10-05T14:34:03
97778;Look Who's Talking (1989);Comedy|Romance;http://dbpedia.org/resource/Look_Who's_Talking;perfect;1.0;1.0;0.5;2015-10-05T07:57:29
97780;Loos (1989);Crime|Mystery|Thriller;;;0.0;0.0;0.0;2015-06-02T00:47:11
97814;Majo no takkyûbin (1989);Animation|Adventure|Drama;;;0.0;0.0;0.0;2015-06-02T00:47:11
97815;Major League (1989);Comedy|Sport;http://dbpedia.org/resource/Major_League_(film);perfect;1.0;1.0;1.0;2016-11-08T19:30:33
97843;Mashgh-e Shab (1989);Documentary;http://dbpedia.org/resource/Homework_(1989_film);any;0.0769230769231;1.0;1.0;2015-06-02T00:47:11
97858;Meet the Feebles (1989);Comedy|Musical;http://dbpedia.org/resource/Meet_the_Feebles;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97861;Melancholia (1989);Crime|Drama|Thriller;;;0.0;0.0;0.0;2016-10-05T14:34:30
97880;The Mighty Quinn (1989);Action|Crime|Drama;http://dbpedia.org/resource/The_Mighty_Quinn_(film);perfect;1.0;1.0;0.333333333333;2016-10-09T21:08:04
97883;Millennium (1989);Drama|Mystery|Sci-Fi;http://dbpedia.org/resource/Millennium_(film);perfect;1.0;1.0;0.0;2015-06-02T00:47:11
97889;Miracle Mile (1988);Action|Drama|Romance;http://dbpedia.org/resource/Miracle_Mile_(film);perfect;1.0;1.0;0.4;2015-06-02T00:47:11
97891;Wilt (1990);Comedy|Crime;http://dbpedia.org/resource/Wilt_(film);perfect;1.0;0.999497487437;0.0;2015-06-02T00:47:11
97892;Miss Firecracker (1989);Comedy;http://dbpedia.org/resource/Miss_Firecracker;pattern;1.0;1.0;1.0;2015-06-02T00:47:11
97904;Monsieur Hire (1989);Crime|Drama|Thriller;http://dbpedia.org/resource/Monsieur_Hire;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97911;Moontrap (1989);Horror|Sci-Fi;http://dbpedia.org/resource/Moontrap;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
97929;Non aver paura della zia Marta (1988);Horror;;;0.0;0.0;0.0;2015-06-02T00:47:11
97937;My Left Foot: The Story of Christy Brown (1989);Biography|Drama;http://dbpedia.org/resource/My_Left_Foot;pattern;0.3;1.0;0.5;2015-06-02T00:47:11
97940;Mystery Train (1989);Comedy|Crime|Drama;http://dbpedia.org/resource/Mystery_Train_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
97958;Christmas Vacation (1989);Comedy;http://dbpedia.org/resource/National_Lampoon's_Christmas_Vacation;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97965;New York Stories (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/New_York_Stories;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97967;Next of Kin (1989);Action|Crime|Thriller;http://dbpedia.org/resource/Next_of_Kin_(1989_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
97981;A Nightmare on Elm Street: The Dream Child (1989);Horror|Thriller;http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_5:_The_Dream_Child;any;0.952380952381;1.0;0.25;2015-06-02T00:47:11
97987;No Holds Barred (1989);Action;http://dbpedia.org/resource/No_Holds_Barred_(1989_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
97994;Nobody's Perfect (1989);Comedy;;;0.0;0.0;0.0;2015-06-02T00:47:11
98014;Offerings (1989);Horror;http://dbpedia.org/resource/Offerings_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98026;One Man Force (1989);Action|Crime|Drama;;;0.0;0.0;0.0;2015-07-20T23:20:25
98051;The Package (1989);Action|Crime|Drama;http://dbpedia.org/resource/The_Package_(1989_film);perfect;1.0;1.0;0.666666666667;2016-10-05T14:34:34
98061;Paperhouse (1988);Drama|Fantasy;http://dbpedia.org/resource/Paperhouse_(film);perfect;1.0;1.0;0.166666666667;2015-06-02T00:47:11
98067;Parenthood (1989);Comedy|Drama;http://dbpedia.org/resource/Parenthood_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98068;Parents (1989);Comedy|Horror|Mystery;http://dbpedia.org/resource/Parents_(film);perfect;1.0;1.0;0.5;2015-10-22T11:15:14
98072;Paura nel buio (1989);Thriller;;;0.0;0.0;0.0;2015-06-02T00:47:11
98084;Pet Sematary (1989);Horror;http://dbpedia.org/resource/Pet_Sematary_(film);perfect;1.0;1.0;1.0;2015-11-18T20:36:38
98087;La petite voleuse (1988);Drama|Crime|Romance;http://dbpedia.org/resource/The_Little_Thief;partial;0.882352941176;1.0;0.0;2015-06-02T00:47:11
98093;Physical Evidence (1989);Crime|Mystery|Romance;http://dbpedia.org/resource/Physical_Evidence;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
98105;Police Academy 6: City Under Siege (1989);Comedy|Crime;http://dbpedia.org/resource/Police_Academy_6:_City_Under_Siege;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98115;Prancer (1989);Drama|Family|Fantasy;;;0.0;0.0;0.0;2015-10-14T09:34:38
98141;The Punisher (1989);Action|Crime|Drama;http://dbpedia.org/resource/The_Punisher_(1989_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98157;Les mémés cannibales (1988);Comedy|Horror;http://dbpedia.org/resource/Rabid_Grannies;any;0.363636363636;1.0;0.5;2015-06-02T00:47:11
98160;The Rachel Papers (1989);Drama|Romance;http://dbpedia.org/resource/The_Rachel_Papers;perfect;1.0;1.0;0.0;2015-06-02T00:47:11
98168;Ram Lakhan (1989);Action|Drama|Musical;http://dbpedia.org/resource/Ram_Lakhan;perfect;1.0;1.0;0.0;2015-06-02T00:47:11
98180;Red Scorpion (1988);Action|Adventure;http://dbpedia.org/resource/Red_Scorpion;perfect;1.0;0.999496981891;0.5;2015-06-02T00:47:11
98193;The Return of Swamp Thing (1989);Sci-Fi|Horror|Comedy;http://dbpedia.org/resource/The_Return_of_Swamp_Thing;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
98204;Rikyu (1989);Drama|History;http://dbpedia.org/resource/Rikyu_(film);perfect;1.0;1.0;0.5;2015-12-15T10:02:29
98205;River of Death (1989);Adventure;;;0.0;0.0;0.0;2016-10-05T14:35:03
98206;Road House (1989);Action|Thriller;http://dbpedia.org/resource/Road_House_(1989_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98213;Roger & Me (1989);Documentary;http://dbpedia.org/resource/Roger_&_Me;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98219;Romero (1989);Biography|Crime|Drama;http://dbpedia.org/resource/Romero_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98225;The Rose Garden (1989);Drama;;;0.0;0.0;0.0;2016-10-05T14:35:32
98252;O Sangue (1989);Drama|Mystery;http://dbpedia.org/resource/O_Sangue;perfect;1.0;1.0;0.0;2016-10-05T14:35:35
98253;Santa sangre (1989);Drama|Horror;http://dbpedia.org/resource/Santa_Sangre;partial;0.916666666667;1.0;1.0;2015-06-02T00:47:11
98258;Say Anything... (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/Say_Anything...;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98260;Scandal (1989);Drama|History;http://dbpedia.org/resource/Scandal_(1989_film);perfect;1.0;1.0;0.5;2015-11-18T20:36:41
98273;Sea of Love (1989);Crime|Drama|Mystery;http://dbpedia.org/resource/Sea_of_Love_(film);perfect;1.0;1.0;0.0;2016-10-05T14:35:38
98282;See No Evil, Hear No Evil (1989);Comedy|Crime;http://dbpedia.org/resource/See_No_Evil,_Hear_No_Evil;perfect;1.0;1.0;0.25;2015-06-02T00:47:11
98300;Shag (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/Shag_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
98309;She-Devil (1989);Comedy;http://dbpedia.org/resource/She-Devil;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98319;Shirley Valentine (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/Shirley_Valentine_(film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
98320;Shocker (1989);Comedy|Horror|Thriller;http://dbpedia.org/resource/Shocker_(film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
98322;Shôgun Iemitsu no ranshin - Gekitotsu (1989);Action|Adventure|Drama;;;0.0;0.0;0.0;2015-10-12T07:50:29
98327;Der siebente Kontinent (1989);Drama;http://dbpedia.org/resource/The_Seventh_Continent_(1989_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98328;The Siege of Firebase Gloria (1989);Action|Drama|War;http://dbpedia.org/resource/The_Siege_of_Firebase_Gloria;perfect;1.0;1.0;0.333333333333;2015-06-11T08:29:07
98333;Sinbad of the Seven Seas (1989);Adventure|Fantasy;http://dbpedia.org/resource/Sinbad_of_the_Seven_Seas;perfect;1.0;1.0;0.5;2016-10-05T14:35:40
98343;Skin Deep (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/Skin_Deep_(1989_film);perfect;1.0;1.0;0.333333333333;2016-11-08T19:30:36
98350;Slipstream (1989);Adventure|Sci-Fi;http://dbpedia.org/resource/Slipstream_(1989_film);perfect;1.0;1.0;0.0;2016-10-05T14:35:43
98354;Society (1989);Comedy|Horror;http://dbpedia.org/resource/Society_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98360;Sono otoko, kyôbô ni tsuki (1989);Action|Crime|Drama;;;0.0;0.0;0.0;2015-06-02T00:47:11
98368;Speaking Parts (1989);Drama;http://dbpedia.org/resource/Speaking_Parts;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98369;Speed Zone (1989);Comedy|Action;http://dbpedia.org/resource/Speed_Zone;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98382;Star Trek V: The Final Frontier (1989);Action|Adventure|Sci-Fi;http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98384;Steel Magnolias (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/Steel_Magnolias;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98385;Stepfather II (1989);Horror|Thriller;http://dbpedia.org/resource/Stepfather_II;perfect;1.0;1.0;1.0;2015-10-26T07:57:19
98404;Stuff Stephanie in the Incinerator (1989);Comedy|Horror;http://dbpedia.org/resource/Stuff_Stephanie_in_the_Incinerator;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98414;Surname Viet Given Name Nam (1989);Documentary|History|Romance;;;0.0;0.0;0.0;2016-10-05T14:36:09
98415;Survival Quest (1988);Adventure|Thriller;http://dbpedia.org/resource/Survival_Quest;perfect;1.0;0.999496981891;1.0;2015-06-02T00:47:11
98439;Tango & Cash (1989);Action|Comedy|Crime;http://dbpedia.org/resource/Tango_&_Cash;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98453;Teen Witch (1989);Comedy|Fantasy|Romance;http://dbpedia.org/resource/Teen_Witch;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
98454;Ten Little Indians (1989);Crime|Mystery|Thriller;http://dbpedia.org/resource/Ten_Little_Indians_(1989_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98471;Three Fugitives (1989);Action|Comedy;http://dbpedia.org/resource/Three_Fugitives;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98503;The Toxic Avenger Part II (1989);Comedy|Horror|Sci-Fi;http://dbpedia.org/resource/The_Toxic_Avenger_Part_II;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
98519;Troop Beverly Hills (1989);Adventure|Comedy;http://dbpedia.org/resource/Troop_Beverly_Hills;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98524;True Believer (1989);Drama|Crime;http://dbpedia.org/resource/True_Believer_(1989_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98528;True Love (1989);Comedy|Romance;http://dbpedia.org/resource/True_Love_(1989_film);perfect;1.0;1.0;0.5;2016-10-05T14:36:12
98532;Tulitikkutehtaan tyttö (1990);Drama|Comedy;http://dbpedia.org/resource/The_Match_Factory_Girl;any;0.130434782609;1.0;1.0;2015-06-02T00:47:11
98536;Turner & Hooch (1989);Comedy|Crime|Drama;http://dbpedia.org/resource/Turner_&_Hooch;perfect;1.0;1.0;0.25;2015-06-02T00:47:11
98545;Túsztörténet (1989);;;;0.0;0.0;0.0;2015-10-05T07:35:58
98546;UHF (1989);Comedy|Drama;http://dbpedia.org/resource/UHF_(film);perfect;1.0;1.0;0.5;2016-10-05T14:36:15
98554;Uncle Buck (1989);Comedy;http://dbpedia.org/resource/Uncle_Buck;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
98575;Valmont (1989);Drama|Romance;http://dbpedia.org/resource/Valmont_(film);pattern;1.0;1.0;1.0;2015-06-02T00:47:11
98577;Vampire's Kiss (1988);Comedy|Horror;http://dbpedia.org/resource/Vampire's_Kiss;perfect;1.0;0.999496981891;0.666666666667;2015-06-02T00:47:11
98600;The Vineyard (1989);Horror;http://dbpedia.org/resource/The_Vineyard_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98621;The War of the Roses (1989);Comedy|Romance;http://dbpedia.org/resource/The_War_of_the_Roses_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98622;Warlock (1989);Action|Fantasy|Horror;http://dbpedia.org/resource/Warlock_(1989_film);perfect;1.0;1.0;0.5;2015-12-01T21:21:55
98625;We're No Angels (1989);Comedy|Crime;http://dbpedia.org/resource/We're_No_Angels_(1989_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98627;Weekend at Bernie's (1989);Comedy;http://dbpedia.org/resource/Weekend_at_Bernie's;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98635;When Harry Met Sally... (1989);Comedy|Drama|Romance;http://dbpedia.org/resource/When_Harry_Met_Sally...;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
98645;Who's Harry Crumb? (1989);Comedy|Crime|Mystery;http://dbpedia.org/resource/Who's_Harry_Crumb%3F;partial;0.941176470588;1.0;0.666666666667;2015-06-02T00:47:11
98649;Wicked Stepmother (1989);Comedy|Fantasy;http://dbpedia.org/resource/Wicked_Stepmother;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98663;The Wizard (1989);Adventure|Comedy|Drama;http://dbpedia.org/resource/The_Wizard_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98691;Ying hung boon sik III: Zik yeung ji gor (1989);Action|War;;;0.0;0.0;0.0;2016-10-05T14:36:44
98692;Yôjû toshi (1987);Animation|Fantasy|Horror;;;0.0;0.0;0.0;2015-06-02T00:47:11
98724;Sex, Lies, and Videotape (1989);Drama;http://dbpedia.org/resource/Sex,_Lies,_and_Videotape;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
98966;3 Men and a Little Lady (1990);Comedy|Drama|Family;http://dbpedia.org/resource/Three_Men_and_a_Little_Lady;any;0.782608695652;1.0;0.25;2015-06-02T00:47:11
98976;Aaj Ka Arjun (1990);Action|Crime|Drama;http://dbpedia.org/resource/Aaj_Ka_Arjun;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98987;The Adventures of Ford Fairlane (1990);Action|Adventure|Comedy;http://dbpedia.org/resource/The_Adventures_of_Ford_Fairlane;perfect;1.0;1.0;0.0;2015-06-02T00:47:11
98994;After Dark, My Sweet (1990);Crime|Drama|Mystery;http://dbpedia.org/resource/After_Dark,_My_Sweet;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
98999;Agneepath (1990);Action|Crime|Drama;http://dbpedia.org/resource/Agneepath_(1990_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
99002;Ai ren tong zhi (1989);Drama|War;http://dbpedia.org/resource/Stars_and_Roses;any;0.133333333333;0.999497234791;0.5;2015-06-02T00:47:11
99005;Air America (1990);Action|Comedy;http://dbpedia.org/resource/Air_America_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
99012;Alice (1990);Comedy|Fantasy|Romance;http://dbpedia.org/resource/Alice_(1990_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
99026;The Ambulance (1990);Action|Comedy|Horror;http://dbpedia.org/resource/The_Ambulance;perfect;1.0;1.0;0.0;2015-06-02T00:47:11
99040;An Angel at My Table (1990);Biography|Drama;http://dbpedia.org/resource/An_Angel_at_My_Table;perfect;1.0;1.0;0.5;2016-10-05T14:36:49
99044;Another 48 Hrs. (1990);Action|Comedy|Crime;http://dbpedia.org/resource/Another_48_Hrs.;perfect;1.0;1.0;0.6;2015-10-06T19:39:44
99050;Appuntamento in nero (1990);Thriller;;;0.0;0.0;0.0;2016-10-05T14:37:17
99052;Arachnophobia (1990);Comedy|Horror|Sci-Fi;http://dbpedia.org/resource/Arachnophobia_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
99055;The Argon Quest (1990);Adventure|Family|Fantasy;;;0.0;0.0;0.0;2015-06-02T00:47:11
99073;Avalon (1990);Drama;http://dbpedia.org/resource/Avalon_(1990_film);perfect;1.0;1.0;0.0;2015-06-02T00:47:11
99077;Awakenings (1990);Biography|Drama;http://dbpedia.org/resource/Awakenings;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
99088;Back to the Future Part III (1990);Comedy|Sci-Fi|Western;http://dbpedia.org/resource/Back_to_the_Future_Part_III;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
99091;Bad Influence (1990);Crime|Drama|Thriller;http://dbpedia.org/resource/Bad_Influence_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T01:11:04
99108;Basket Case 2 (1990);Comedy|Horror;http://dbpedia.org/resource/Basket_Case_2;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
99128;Betsy's Wedding (1990);Comedy|Romance;http://dbpedia.org/resource/Betsy's_Wedding;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
99141;Bird on a Wire (1990);Action|Comedy;http://dbpedia.org/resource/Bird_on_a_Wire_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
99153;Blood Salvage (1990);Comedy|Horror;;;0.0;0.0;0.0;2016-10-05T14:37:44
99160;Blue Steel (1989);Action|Crime|Drama;http://dbpedia.org/resource/Blue_Steel_(1989_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
99165;The Bonfire of the Vanities (1990);Comedy|Drama;http://dbpedia.org/resource/The_Bonfire_of_the_Vanities_(film);pattern;1.0;1.0;1.0;2015-10-26T07:57:23
99173;Brain Dead (1990);Horror|Mystery|Sci-Fi;http://dbpedia.org/resource/Brain_Dead_(1990_film);perfect;1.0;1.0;0.333333333333;2016-11-20T11:08:06
99180;Bride of Re-Animator (1989);Comedy|Horror|Sci-Fi;http://dbpedia.org/resource/Bride_of_Re-Animator;perfect;1.0;0.999497234791;0.666666666667;2015-06-02T00:47:11
99187;Buried Alive (1990);Thriller|Horror;http://dbpedia.org/resource/Buried_Alive_(1990_TV_film);perfect;1.0;1.0;0.5;2015-08-24T08:15:21
99204;Cadillac Man (1990);Comedy|Crime;http://dbpedia.org/resource/Cadillac_Man;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
99253;Child's Play 2 (1990);Fantasy|Horror;http://dbpedia.org/resource/Child's_Play_2;perfect;1.0;1.0;0.5;2016-10-12T13:04:52
99266;Le château de ma mère (1990);Adventure|Biography|Comedy;http://dbpedia.org/resource/My_Father's_Glory_(film);any;0.47619047619;1.0;0.0;2016-10-05T14:37:56
99274;Ciudad de ciegos (1991);Drama;;;0.0;0.0;0.0;2015-06-02T00:47:11
99277;Class of 1999 (1990);Action|Horror|Sci-Fi;http://dbpedia.org/resource/Class_of_1999;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:11
99291;Come See the Paradise (1990);Drama|History|Romance;http://dbpedia.org/resource/Come_See_the_Paradise;perfect;1.0;1.0;0.666666666667;2015-11-24T21:19:17
99292;The Comfort of Strangers (1990);Drama|Thriller;http://dbpedia.org/resource/The_Comfort_of_Strangers_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:11
99310;Coupe de Ville (1990);Comedy|Drama;http://dbpedia.org/resource/Coupe_de_Ville_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:11
99329;Cry-Baby (1990);Comedy|Musical|Romance;http://dbpedia.org/resource/Cry-Baby;perfect;1.0;1.0;1.0;2015-06-02T00:47:11
99334;Cyrano de Bergerac (1990);Biography|Comedy|Drama;http://dbpedia.org/resource/Cyrano_de_Bergerac_(1990_film);perfect;1.0;1.0;0.0;2016-10-09T21:08:07
99348;Dances with Wolves (1990);Adventure|Drama|Western;http://dbpedia.org/resource/Dances_with_Wolves;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:11
99349;Dancin' Thru the Dark (1990);Comedy;http://dbpedia.org/resource/Dancin'_thru_the_Dark;pattern;0.952380952381;1.0;0.0;2015-06-02T00:47:11
99365;Darkman (1990);Action|Crime|Fantasy;http://dbpedia.org/resource/Darkman;perfect;1.0;1.0;0.2;2015-06-02T00:47:11
99371;Days of Thunder (1990);Action|Drama|Sport;http://dbpedia.org/resource/Days_of_Thunder;perfect;1.0;1.0;0.5;2015-06-02T00:47:11
